ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched
nqe2fejta6,1787905840838,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,none,同時入場,h,5.0,,ランダム,2026-08-28 08:30:40,2026-08-29 08:01:10,,,listing,2,37000,"※プライベート出品いたしますので、購入希望の場合はメッセージをお願いいたします。

＊複数名義所持しています。チケットはランダム配布です。購入者様による座席選択...",True
4s8d2m4yf2,1787196290297,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,4名義中2番手,ゆ,5.0,,番手,2026-08-20 03:24:50,2026-08-29 08:01:10,,,listing,2,130000,"4名義中2番手/初期当選/有効期限内名義/すり替えなし

公演当日開場30分前（予定）に集合して頂きます。
詳しい時間、場所等は後日ご連絡いたします。
遅刻した...",True
uyx9q4z98e,1787727076447,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,🤍,4.6,,ランダム,2026-08-26 06:51:16,2026-08-29 08:01:10,,,listing,1,35000,"ランダム配布を理解している方のみご購入ください。

複数名義所持しているため、同時入場後は発券したチケットを一度回収させて頂き、座席はこちらで選ばせて頂きます。...",True
t4wb9e1rj3,1787933324807,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,手渡し,s,5.0,,ランダム,2026-08-28 16:08:44,2026-08-29 08:01:10,,,listing,2,35000,"FC先行 制作開放含む/少人数のランダム配布 

・11時45分頃に会場付近で待ち合わせ予定です。

・入場したら半券を回収させて頂き、1度解散させて頂きます。...",True
3buimqkarr,1787503940101,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,5名義中5番手,さ,5.0,,同行番手,2026-08-23 16:52:20,2026-08-29 08:01:10,,,listing,1,55000," ※プライベート出品とするため、ご購入の際はメッセージにてご連絡お願いいたします。
 
初期当選/有効期限内/重複替えなし/下3桁提示可
 
・公演当日、会場付...",True
734rq60vjr,1787954428168,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,前日夜にログインお渡し,♡❤︎♡,5.0,,QR,2026-08-28 22:00:28,2026-08-29 04:01:17,,,deleted,2,40000,"2連QRごと
初期／期限内／同行者登録可能／その他不備なし／下三桁提示可能
公演日に仕事が入ってしまったので お譲り先を探しております。 

残り2名義です。...",True
54mmr136x1,1787489764786,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,入金後3時間以内にQRコード共有,ユカ,5.0,,QR,2026-08-23 12:56:04,2026-08-29 08:01:10,2026-08-29 03:01:20,transition_observed,sold,2,87000,"timelesz FC先行 初期当選 2枚申し込み 指定席 QRごとのお譲り 条件ございません 座
席未定

timelesz FC先行 ２枚申込みでの当選
１...",True
yf14qddvlp,1787923781558,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,2名義中2番手,i,5.0,,番手,2026-08-28 13:29:41,2026-08-29 08:01:10,,,listing,2,50000,"1.0/枚サイト通し、残り当日手渡し。
専用出品致します。

2名義中2番手/制作開放含みます/有効期限内/すり替えなし/下3桁提示可能

当方が選んだ後、残り...",True
4jwl6o509e,1787922722919,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報お渡しします,♡❤︎♡,5.0,,QR,2026-08-28 13:12:02,2026-08-29 04:01:17,,,deleted,2,40000,"2連QRごと
初期／期限内／同行者登録可能／その他不備なし／下三桁提示可能
公演日に仕事が入ってしまったので お譲り先を探しております。 

残り2名義です。...",True
ui27ki6r6p,1787584376713,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,🕰初心者の方でも大丈夫です🕰,あ,5.0,,,2026-08-24 15:12:56,2026-08-29 08:01:10,,,listing,2,28000,"1枚でも可能⭐️
女性名義、ペイジー決済、有効期限内名義
複数名義所持しておりますので、当日同時入場後に一度チケットを回収させて頂き、当方が座席選択をさせて頂き...",True
dlad7bui5d,1787921789290,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,3名義中2番手,あ,5.0,,ランダム記載あり,2026-08-28 12:56:29,2026-08-29 08:01:10,,,listing,2,53000,"3名義中2番手　2連
3名義とも制作開放での当選/すり替えなし
下3桁提示可/有効期限内

プライベート出品に切り替えますので、ご購入の際はメッセージにてご連絡...",True
u2ygz214ym,1787668075011,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,ぽ,5.0,,QR同行,2026-08-25 14:27:55,2026-08-29 08:01:10,,,listing,1,69000,"初期当選/すり替えなし/下3桁提示可/着ブロ希望なし/本人確認不可/サイチェン不可/寺西担不可/代理購入不可

・2連中当方が選ばなかった方のお席をお渡しします...",True
x94t46ftrl,1787819127691,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,公演日前日までにログイン情報共有,y,4.8,,QR,2026-08-27 08:25:27,2026-08-29 07:01:14,,,deleted,2,82000,"初期当選 / QR毎 / 有効期限内名義 / 下3桁提示可 / 着ブロ希望なし / 郵送物戻り過去エラーなし

公演前日までに必要な情報をメッセージにてお伝えい...",True
sold_timelesz-live-tour-2026-momentum_1787959620016_30000,1787959620016,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,R,5.0,,ランダム,2026-08-28 23:27:00,2026-08-29 08:01:10,,historical_unknown,sold,1,30000,"少数名義ランダム配布です。
公演15分前までには必ずチケットをお渡しします。
11:50頃に会場周辺にてお待ち合わせをし同時入場していただきます。

当日の待ち...",True
hwz9taw5jv,1787553480144,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-24 06:38:00,2026-08-29 08:01:10,2026-08-29 03:01:20,transition_observed,sold,1,40000,"⭐️開演20〜30分前早渡し指定席のみ11時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合が...",True
89potfd80r,1787907891953,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,none,同時入場,h,5.0,,ランダム,2026-08-28 09:04:51,2026-08-29 08:01:10,,,listing,1,36000,"※プライベート出品いたしますので、購入希望の場合はメッセージをお願いいたします。

＊複数名義所持しています。チケットはランダム配布です。購入者様による座席選択...",True
q55y5vjowp,1787672295216,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,し,5.0,,ランダム,2026-08-25 15:38:15,2026-08-29 08:01:10,,,listing,1,36000,"少人数ランダム配布
購入時コメントお願い致します。
プラベ出品に切り替えます。

当日""開場時間45分前程""に集合を予定しております。必ず時間までに到着できる方...",True
ety85j28el,1787919977178,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,あ,5.0,,QR,2026-08-28 12:26:17,2026-08-29 08:01:10,,,listing,2,25000,"2連QRごと
初期／期限内／同行者登録可能／その他不備なし／下三桁提示可能

番手で捌く予定でしたので複数名義所持している為1度Xのアカウントの方にDMして頂き...",True
s0weba6e6p,1787508640825,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-23 18:10:40,2026-08-29 08:01:10,,,listing,2,35000,"11時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします。
また、...",True
tpnqbp64w8,1787926428550,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 14:13:48,2026-08-29 08:01:10,,,listing,1,35000,"⭐️指定席のみ
11時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願い...",True
764bb461gy,1787904920803,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金後24時間以内にQRコード共有,♡,5.0,,QR,2026-08-28 08:15:20,2026-08-29 08:01:10,,,listing,2,32000,"制作開放QRごと2枚
同行者登録空欄
アーティスト変更ボタンあり、有効期間内

公演中止以外の返金は一切いたしません。",True
ao4dwcyaky,1787412129929,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,ランダム,💘,5.0,,ランダム,2026-08-22 15:22:09,2026-08-29 08:01:10,,,listing,1,20000,"ランダム配布、⭐️指定席のみ⭐️ プラベル(手数料無料)でお取引可能な方メッセージください。

・座席によっては即お渡し可能、ランダム配布、条件あり

・開演前...",True
fu8zjljp1p,1787656272647,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,y,4.8,,番手,2026-08-25 11:11:12,2026-08-29 08:01:10,,,listing,2,40000,⭐️指定席のみ/初期当選/有効期限内/前回スタンド又は初当選のみ/Pay-easy決済/下3桁提示可能/4名義中4番手/15時30分ごろにて会場付近にて待ち合わ...,True
e7ndgkloxc,1787622526702,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日までにQR共有,zz,5.0,,QR,2026-08-25 01:48:46,2026-08-29 08:01:10,,,listing,2,75000,"QRごと/初期当選/同行者登録可/有効期限内/発送物戻り無し/着ブロ希望無し

当選歴なし初当選名義になります。

公演前日の夜までにログイン情報をお伝えいたし...",True
nefd5umw5b,1787910453088,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金後3時間以内にログイン情報お知らせ,💛,5.0,,QR,2026-08-28 09:47:33,2026-08-29 08:01:10,,,listing,2,35000,FC 制作開放席です。今まで他FCエラーは一切ございません。用事で行けなくなったため、QRごとお譲り出来たらと思います。着ブロ希望なし、有効期限内女性名義、郵便...,True
4x66ef4g8x,1787654318762,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,手渡し,s,5.0,,番手,2026-08-25 10:38:38,2026-08-29 08:01:10,,,listing,2,45000,"3名義中3番手 2連(バラ可)
初期当選・復活当選/すり替えなし/下3桁提示可/発送物戻り・エラーなし/有効期限内/初当選

※プラベル移行可能です。ご希望の方...",True
ocmepbdc2d,1787875299556,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,3名義中3番手,sa,5.0,,番手,2026-08-28 00:01:39,2026-08-29 08:01:10,,,listing,2,30000,"3名義中3番手 2連(バラ可)
初期当選・制作開放含む/すり替えなし/下3桁提示可/発送物戻り・エラーなし/有効期限内/初当選

※ご希望の方は購入前にコメント...",True
9yujxhnmll,1787954100119,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,R,5.0,,ランダム,2026-08-28 21:55:00,2026-08-29 02:01:13,,,deleted,1,10000,"※プラベルにて出品しますので、ご希望の方はメッセージをお願いいたします。

ランダム配布/上乗せ早渡し可/中相場買取可
開場15分前に待ち合わせを予定しておりま...",True
agh59os3zk,1787753803465,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,同行,🐱,5.0,,同行番手,2026-08-26 14:16:43,2026-08-29 08:01:10,,,listing,1,0,"初期当選/2名義中2番手（前回スタンド名義のみ）/すり替えなし/下3桁提示可能/着ブロ指定なし/有効期限内

プラベ出品切替のためコメントお願いします。即7.0...",True
y5d5wszflv,1787400806742,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-22 12:13:26,2026-08-29 08:01:10,,,listing,2,28000,"⭐️指定席のみ必ず2連番でのお渡し⭐️

15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借り...",True
xakplhyfdc,1787911334180,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日前日QRコード共有,a,5.0,,QR,2026-08-28 10:02:14,2026-08-29 08:01:10,,,listing,2,75000,【条件なし/2連QRごと】 FC先行/初期当選/重複なし・すり替えなし/着ブロ希望なし/有効期限内/過去エラーなし/Pay-easy決済済み/会員番号下3桁開示...,True
55dhz13a0q,1787926441425,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,同行,はる,5.0,,ランダム,2026-08-28 14:14:01,2026-08-29 06:01:15,,,deleted,1,7499,"複数名義所持のためランダムにて配布致します。購入者様には座席選択権はございません。

※※※必ず全文お読みになった上でご購入ください、購入後のキャンセルは致しか...",True
k0shs9uezt,1787962374130,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,QR毎/初期当選/初当選名義/有効期限内名義/下3桁提示可/同行者登録可能/郵送物戻りなし,a,5.0,,QR,2026-08-29 00:12:54,2026-08-29 08:01:10,,,listing,2,59000,"公演前日の夜にログイン情報を連絡ボードにてお伝え致します。

購入者様ご自身で同行者登録と同意チェックを行なっていただきます。必ず2名分の同意チェック完了後に、...",True
ufe6o8rghe,1787915436520,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,前日にログイン情報をお渡しします。,M,5.0,,QR,2026-08-28 11:10:36,2026-08-29 08:01:10,,,listing,2,30000,"2連QR毎/FC先行/初期当選/下3桁提示可/発送物戻り無し/着ブロ希望無し/有効期限切れ/同行者登録可

公演前日夜までにログイン情報をお送りします。同行者登...",True
axrlpallow,1787883697362,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,あい,5.0,,ランダム,2026-08-28 02:21:37,2026-08-29 08:01:10,,,listing,2,15000,"指定席のみ少人数ランダム配布

⭐️上乗せにて2連確約

・16:00ごろ会場付近にてお待ち合わせをお願いします。

・入場後一度全てのチケットを回収させて頂き...",True
jgajpew4wt,1787952323547,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,指定席のみランダム配布,A,5.0,,ランダム記載あり,2026-08-28 21:25:23,2026-08-29 08:01:10,,,listing,1,15000,"3名義以下のランダム配布  
指定席のみ

開場時刻20分前に集合し、同時入場後一度チケットを回収し、こちらで座席選択させていただきます。
座席選択に時間を頂き...",True
3lxzrnrl4r,1787934474403,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金確認後即ログイン情報共有いたします。,はな,5.0,,QR,2026-08-28 16:27:54,2026-08-29 08:01:10,,,listing,2,40000,"制作開放/着ブロ指定なし/下3桁提示可/有効期限内/郵送物戻りなし/同一クレカ決済なし/すり替えなし/サイチェン可/同行者登録可/立ち見キャンセル不可

入金確...",True
0hjw75ht3m,1787028626535,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,M,5.0,,同行,2026-08-18 04:50:26,2026-08-29 08:01:10,,,listing,1,67000,"2連中の1枚/初期当選/当選歴なし/有効期限内/重複すり替えなし/下3桁掲示可能

※プラベルにて出品いたしますので、購入希望の方はメッセージお願いいたします。...",True
bfv7rxpm9l,1787853313067,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,同時入場,さな,5.0,,ランダム記載あり,2026-08-27 17:55:13,2026-08-29 08:01:10,,,listing,2,40000,"初期当選。すり替えなし。FC有効期限内。
５名義中4番手。
クレジットカード以外の方法で支払い済。

﻿2連番のチケットを5名義重複当選(計10枚のチケットを所...",True
mpo21cnvp7,1787955717691,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,前日ログイン情報をお渡し,♡❤︎♡,5.0,,QR,2026-08-28 22:21:57,2026-08-29 04:01:17,,,deleted,2,40000,"2連QRごと
初期／期限内／同行者登録可能／その他不備なし／下三桁提示可能
公演日に仕事が入ってしまったので お譲り先を探しております。 

※残り4名義※...",True
vm642kgxwj,1787914288627,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,m,5.0,,同行,2026-08-28 10:51:28,2026-08-29 08:01:10,,,listing,1,45000,購入前にメッセージ下さい！2連中1枚(当方と同行)/制作開放席/最終当選FAMドーム復活当選/有効期限内/重複すり替えなし/下3桁掲示可/サイチェン不可/⚠️橋...,True
6y58zdbmfh,1787931895675,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 15:44:55,2026-08-29 08:01:10,,,listing,1,30000,"開演20-30分前お渡し⭐️

15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合が...",True
b0pzq8033q,1787636198222,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,a,5.0,,同行,2026-08-25 05:36:38,2026-08-29 08:01:10,,,listing,1,63000,"佐藤担不可 / 初期当選 / 2連中1枚（当方と同行）/重複すり替えなし / 有効期限内 / 下3桁提示可
※プラベル(手数料無料)でお取引可能な方はメッセージ...",True
ju5ixg7blh,1787927990166,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,as,5.0,,番手,2026-08-28 14:39:50,2026-08-29 08:01:10,,,listing,1,100000,"2名義中1番手 
プラベ出品に切り替えますのでメッセージください

16時半〜16時45分の間にこちらの指定する会場付近に集合していただきます。入場前に全額いた...",True
3s0nmufmuy,1787905203919,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,前日にログイン情報共有,☆,5.0,,QR,2026-08-28 08:20:03,2026-08-29 05:01:12,,,deleted,2,51000,"QR毎/初期当選/有効期限内/重複すり替えなし
下3桁提示可/有効期限内名義/入場後サイチェン可

購入希望の方はプライベート出品に変更しますのでコメントにてご...",True
2g095b6wk8,1787962328631,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,n,5.0,,,2026-08-29 00:12:08,2026-08-29 08:01:10,,,listing,2,30000,"プライベート出品しますので、ご希望の方はメッセージお願いいたします。
★5名義中4番手",True
qaer4r4f89,1787582781657,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ぴ,4.6,,番手,2026-08-24 14:46:21,2026-08-29 08:01:10,,,listing,1,60000,"2名義中2番手 2連中1枚
初期当選/有効期限内/すり替えなし/下3桁提示可/ランエラ返金対応可

プライベート出品にいたしますので、購入希望の場合メッセージを...",True
rlu888g9tw,1787964340704,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金後24時間以内にQRコード共有,な,5.0,,QR,2026-08-29 00:45:40,2026-08-29 08:01:10,,,listing,2,40000,"QRごと/2連/下3桁提示可/同行者登録可/初期当選

当日の遅刻・体調不良・出演者の変更・エラーなど、公演中止以外の事由での返金はお受けいたしかねます。
購入...",True
obf3qaudji,1787411100612,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,♡,5.0,,ランダム,2026-08-22 15:05:00,2026-08-29 08:01:10,,,listing,1,22000,"⭐️指定席のみランダム⭐️手数料かからないためプラベルに移行します⭐️

【ランダム配布、条件あり】

・発券後チケットを1度回収させて頂きます。発券時の入場の...",True
guverm9ec4,1787584449771,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,指定席のみ⭐️開演15分前までに必ずお渡し⭐️,あ,5.0,,,2026-08-24 15:14:09,2026-08-29 08:01:10,,,listing,2,18000,"女性名義、ペイジー決済、有効期限内名義
複数名義所持しておりますので、当日同時入場後に一度チケットを回収させて頂き、当方が座席選択をさせて頂きます。座席選択にお...",True
876340j3w8,1787925805580,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ま,5.0,,同行,2026-08-28 14:03:25,2026-08-29 08:01:10,,,listing,1,67000,"初期当選/すり替えなし/下3桁提示可/着ブロ希望なし/本人確認不可/サイチェン不可/佐藤担不可/代理購入不可

・2連中当方が選ばなかった方のお席をお渡しします...",True
gpxsu008kt,1787930099889,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,R,5.0,,番手,2026-08-28 15:14:59,2026-08-29 08:01:10,,,listing,1,40000,"２名義中2番手（2連中の1枚）でのお譲りです。
2名義ともに、初期当選/会員番号下3桁提示可能/有効期限内/発送物戻り等なし/すり替えなし/サイチェン可/着ブロ...",True
oay39ipvxi,1787906058013,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ぴ,5.0,,同行,2026-08-28 08:34:18,2026-08-29 08:01:10,,,listing,1,45000,"初期当選/有効期限内/重複すり替えなし/

公演当日は開場15分前頃を目安に会場付近にて待ち合わせ予定です。時間厳守でお願いいたします。

同時入場後、チケット...",True
i565fzen5t,1787931857321,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 15:44:17,2026-08-29 08:01:10,,,listing,1,9800,"

15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします...",True
5419dgk8sk,1787740779256,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,当日手渡し,a,5.0,,ランダム,2026-08-26 10:39:39,2026-08-29 08:01:10,,,listing,1,10000,"※プラベルまたは専用出品に移行しますのでお先にコメントお願いいたします。

2名義のみの指定席のみランダム配布になります。
公演当日は16:15に会場付近にお集...",True
bio58uy37v,1787484410840,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,R,5.0,,同行,2026-08-23 11:26:50,2026-08-29 03:01:20,,,deleted,1,55000,"2連中1枚(当方と同行)/初期当選/初当選/有効期限内/重複すり替えなし/下3桁掲示可/サイチェン可

※プライベート出品、一部サイト通し、残り手渡しでの購入可...",True
quiabgoajp,1787466067811,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,当日手渡し,h,5.0,,ランダム,2026-08-23 06:21:07,2026-08-29 08:01:10,,,listing,1,20000,"🌟ランダム配布🌟
プラベル移行いたします。

・当日開場30分前に指定された場所にお集まりください。
・同時入場後、一度全てのチケットを回収させて頂きます。...",True
aingtxba86,1787821901693,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-27 09:11:41,2026-08-29 08:01:10,,,listing,2,23000,"15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします。...",True
rzj4uchme0,1787395131807,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,公演日7日前までにQRコード共有,なっち,5.0,,QR,2026-08-22 10:38:51,2026-08-29 08:01:10,,,listing,2,95000,"【QR毎】【初期当選】【下3桁開示可】【有効期限内】【当選歴なし】

・ご購入者様にログイン情報をお伝えしますので、ご自身で同行者登録をお願いします。

・公演...",True
zv0byst962,1787577325340,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,♡,5.0,,同行記載あり,2026-08-24 13:15:25,2026-08-29 08:01:10,,,listing,1,50000,"⚠️プライベート出品にするため、購入希望の際はメッセージお願いいたします。

FC先行初期当選/重複すり替えなし 

当方との同行となります。
橋本担不可
サイ...",True
ebn1erf6zs,1787479814000,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,同時入場　開演までにお渡し,あ,4.5,,ランダム,2026-08-23 10:10:14,2026-08-29 08:01:10,,,listing,1,20000,"プラベル🉑
※以下の取引方法の説明・注意事項を必ずご確認ください。
取引方法の説明:
・当日開場30分前に会場付近にて集合を予定しております。詳しい待ち合わせ...",True
b8zsf0o671,1787931948796,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 15:45:48,2026-08-29 08:01:10,,,listing,2,35000,"⭐️すり替えなし指定席のみ必ず2連番でのお渡し(単番可能)/全て初期当選/有効期限内/前回スタンドまたは初当選のみ

15時30分ごろにて会場付近にて待ち合わせ...",True
do83r55vzq,1787926148632,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ま,5.0,,同行,2026-08-28 14:09:08,2026-08-29 08:01:10,,,listing,1,65000,"佐藤担不可 / 初期当選 / 2連中1枚（当方と同行）/重複すり替えなし / 有効期限内 / 下3桁提示可/サイチェン可
6.5は即決額です。6.0まで値下げに...",True
7vf1snlrhz,1787080508611,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日1日前までにQRコード共有,a,5.0,,QR,2026-08-18 19:15:08,2026-08-29 08:01:10,,,listing,2,85000,"
初期当選/着ブロ指定なし/チケホル登録あり/下3桁提示可/有効期限内/郵送物戻りなし/同一クレカ決済なし/すり替えなし/変更ボタンあり/2025ドーム落選/最...",True
l1ojt31zdb,1787038199466,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,当日手渡し,h,5.0,,ランダム,2026-08-18 07:29:59,2026-08-29 08:01:10,,,listing,1,28000,"🌟ランダム配布🌟
・当日開場30分前に指定された場所にお集まりください。
・同時入場後、一度全てのチケットを回収させて頂きます。ランダム配布ですので、購入者...",True
d8h6efx3mc,1787322704233,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,メッセージにてログイン情報お伝え,ま,5.0,,QR,2026-08-21 14:31:44,2026-08-29 08:01:10,,,listing,2,55000,"FC先行/QR毎/初期当選/有効期限内/同行者登録可能/郵送物戻りなし
前回アリーナ前々回スタンド

ご購入の際はプラベ出品に変更しますのでコメントお願いします...",True
w7i5gjf8eh,1787921391048,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,当日手渡し,S,5.0,,番手,2026-08-28 12:49:51,2026-08-29 08:01:10,,,listing,2,52500,"初期当選と制作開放の2名義中2番手2連
下3桁提示可。
公演中止以外(ランダムエラー、体調不良、遅延等)による返金は致しかねます。",True
